international_designator,norad_catalog_number,satellite_name,source,launch_date,launch_site,object_type,last_data
1999-025EZE,46449.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-10-30T01:33:43.013088
1999-025EZH,46452.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-08-29T10:26:15.844704
1999-025EZJ,46453.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-12-08T20:12:26.157024
1987-011AK,46467.0,COSMOS 1818 COOLANT,CIS,1987-02-01,TYMSC,DEB,2022-12-29T01:08:43.223136
2011-037LV,46517.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-02-09T06:08:40.613568
2011-037LW,46518.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-11-12T10:45:05.948064
2011-037LY,46520.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-04-21T02:00:37.749600
2011-037LZ,46521.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-02-22T23:42:12.047616
2011-037MA,46522.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-01-25T22:32:33.357408
2011-037MB,46523.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-04-02T17:13:17.284224
2011-037MD,46525.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-10-03T06:05:43.503936
2011-037ME,46526.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-11-05T19:03:25.316064
2018-079CB,46603.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-08-10T01:08:06.965376
2018-079CG,46608.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-05-13T04:13:09.807744
2011-037MG,46616.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-12-03T02:42:12.489120
2011-037ML,46620.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-01-25T00:48:26.937504
2011-037MM,46621.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2024-09-23T10:47:13.550496
2011-037MN,46622.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-10-13T01:54:06.517440
2011-037MQ,46624.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-12-06T00:09:35.243424
2011-037MT,46627.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-03-21T23:51:45.131904
2011-037MU,46628.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-08-08T08:26:30.079392
2011-037MX,46631.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-11-03T11:19:48.614016
2011-037MZ,46633.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-11-11T07:55:56.858016
2011-037NC,46636.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-03-30T12:02:14.163648
2014-055CP,46639.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2023-05-14T12:13:49.663776
2014-055CQ,46640.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2020-10-24T22:58:13.116864
2014-055CR,46641.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2023-03-16T00:02:16.640736
2014-055CU,46644.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2020-11-30T06:11:36.165408
2014-055CV,46645.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2023-03-27T21:39:55.654272
2014-055CW,46646.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2021-11-27T21:48:06.134112
2014-055CY,46648.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2023-10-29T01:46:04.744992
2014-055CZ,46649.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2023-11-26T23:58:43.732992
2014-055DA,46650.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2020-12-29T08:04:07.252320
2014-055DB,46651.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2024-01-30T21:43:43.775328
2014-055DC,46652.0,ATLAS 5 CENTAUR DEB,US,2014-09-17,AFETR,DEB,2024-04-08T13:37:20.993376
2009-047C,46653.0,ATLAS 5 CENTAUR DEB,US,2009-09-08,AFETR,DEB,2024-10-12T04:56:53.054304
2018-079CH,46655.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-07-15T01:08:00.773088
2018-079CM,46659.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-08-22T21:05:25.454112
2018-079CQ,46662.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-02-23T19:04:12.894816
2018-079CR,46663.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-01-05T23:09:37.542240
2018-079CS,46664.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-02-14T13:43:59.076192
2018-079CT,46665.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-11-15T03:00:39.228192
2018-079CU,46666.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-04T09:03:58.791456
1997-051ABS,46804.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2022-03-16T04:10:35.473152
2018-079CX,46842.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-12-27T23:21:00.335520
2018-079CY,46843.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-03-18T15:39:07.442208
2018-079CZ,46844.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-09-04T14:57:47.672352
2018-079DA,46845.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-08-12T04:05:16.767744
2018-079DE,46849.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-10-10T10:38:53.674656
2018-079DF,46850.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-06-09T05:40:55.015968
2018-079DG,46851.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-01-16T19:40:52.057344
2018-079DJ,46853.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-05-06T07:23:50.852544
2018-079DK,46854.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-06-12T16:10:46.928064
2018-079DL,46855.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-08-28T10:30:45.656352
2018-079DM,46856.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-09-10T10:18:51.550848
2018-079DP,46858.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-03-01T04:32:48.307200
2018-079DQ,46859.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-09-10T20:52:01.649856
2018-079DR,46860.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2025-01-24T11:04:11.868672
2018-079DS,46861.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-01-16T09:31:17.028768
2018-079DT,46862.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-13T11:30:06.628896
2018-079DU,46863.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-09-24T18:51:25.115040
2018-079DV,46864.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-03-02T10:32:07.929024
2018-079DX,46866.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-08-01T03:27:14.639616
2018-079DY,46867.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-05-03T03:15:18.617760
2018-079DZ,46868.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-01-29T12:26:49.224192
2018-079EB,46870.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-01-16T17:06:26.257824
2018-079EC,46871.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-02-08T11:55:04.738368
2018-079ED,46872.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2020-11-08T00:24:30.270528
1994-074CD,46897.0,RESURS O1 DEB,CIS,1994-11-04,TYMSC,DEB,2020-11-20T20:54:47.021184
1997-051ABY,46966.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2023-03-20T15:53:30.221376
1997-051ACD,46971.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2024-11-02T08:32:03.072768
1997-051ACJ,46976.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2023-12-31T19:23:23.257248
1997-051ACK,46977.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2022-11-15T11:28:38.008416
1997-051ACN,46980.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2022-08-04T04:42:59.689152
1997-051ACP,46981.0,IRIDIUM 33 DEB,US,1997-09-14,TYMSC,DEB,2022-09-22T14:19:10.052832
1999-025EZM,46987.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-09-30T02:04:31.437408
1999-025EZN,46988.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-10-23T10:38:26.736864
1999-025EZR,46991.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-12T23:16:14.647008
1999-025EZU,46994.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-10T01:16:33.576960
1999-025EZW,46996.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-04-28T10:30:47.847456
1999-025EZY,46998.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2021-10-25T08:45:29.795616
1999-025EZZ,46999.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-04-30T09:58:00.463296
1999-025FAC,47002.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-06-06T02:12:16.443072
1999-025FAE,47004.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-05-07T08:08:05.956512
1999-025FAJ,47008.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-11T03:37:49.519776
1999-025FAL,47010.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-10-08T13:58:38.280000
1999-025FAM,47011.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-13T21:59:48.675840
1999-025FAP,47013.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-06-04T12:56:04.682112
1999-025FAQ,47014.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-08T03:32:06.330336
1999-025FAS,47016.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-15T02:48:07.759008
1999-025FAU,47018.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-09-24T02:40:11.106624
1999-025FAV,47019.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-08-06T03:34:45.230304
1999-025FAW,47020.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2021-09-28T08:40:21.182592
1999-025FAX,47021.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-12T05:27:44.656416
1999-025FBC,47026.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-07-15T23:40:13.881792
1999-025FBD,47027.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-04-05T21:22:16.904352
1999-025FBE,47028.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-05-06T16:44:53.329344
1999-025FBF,47029.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-12-17T02:14:20.178240
1999-025FBH,47031.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2021-01-07T04:06:53.355168
1999-025FBJ,47032.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-06-19T09:31:29.330400
1999-025FBK,47033.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-16T01:10:04.052928
1999-025FBL,47034.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2023-03-05T04:01:16.320864
1999-025FBM,47035.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2023-02-26T12:57:04.080384
1999-025FBP,47037.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-08T02:27:36.081216
1999-025FBQ,47038.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-08-30T08:18:41.081184
1999-025FBR,47039.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-06T06:10:20.231040
1999-025FBV,47043.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-10-28T22:30:37.821600
1999-025FBW,47044.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-08-22T22:53:57.153408
1993-036BXA,47046.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-03-24T06:07:48.180000
1993-036BXB,47047.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-12-04T08:22:50.112768
1993-036BXD,47049.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-12-03T10:48:51.895296
1993-036BXJ,47054.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-11-30T00:28:33.076992
1993-036BXK,47055.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-09-12T05:58:52.155264
1993-036BXN,47058.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-09-15T07:41:41.091072
1993-036BXX,47067.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-09-26T00:58:38.037792
1993-036BXZ,47069.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-03-16T17:59:46.459392
1993-036BYA,47070.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2025-01-16T03:46:42.871296
1993-036BYB,47071.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-09-10T16:40:58.049184
1993-036BYC,47072.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-02-16T16:08:59.103456
1993-036BYE,47074.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2024-12-17T11:46:21.447264
1993-036BYF,47075.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-11-06T10:27:45.504576
1993-036BYG,47076.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2022-01-30T00:19:15.252672
1991-056DJ,47084.0,SL-14 DEB,CIS,1991-08-15,PLMSC,DEB,2024-09-07T11:12:42.205824
1991-056DN,47088.0,SL-14 DEB,CIS,1991-08-15,PLMSC,DEB,2024-10-08T08:13:07.420800
2011-037NE,47093.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-11-23T03:22:13.975392
2011-037NF,47094.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2020-12-08T17:25:00.301152
1999-025FBX,47099.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2021-09-28T14:54:54.460224
1999-025FBZ,47101.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2023-11-29T09:08:29.076576
1999-025FCA,47102.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-10-11T09:00:17.615232
1999-025FCB,47103.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2021-12-24T20:40:44.711040
2006-006DH,47109.0,BREEZE-M DEB,CIS,2006-02-28,TYMSC,DEB,2021-04-23T21:47:04.984512
2011-037NJ,47113.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2024-10-10T12:35:44.512800
1993-036BYJ,47116.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2024-10-10T12:55:10.709760
1993-036BYM,47119.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2024-01-16T05:44:21.154272
2008-067Z,47121.0,SL-12 DEB,CIS,2008-12-25,TYMSC,DEB,2023-02-21T15:30:09.426816
1994-074CY,47213.0,RESURS O1 DEB,CIS,1994-11-04,TYMSC,DEB,2022-12-21T08:53:16.169856
2011-037NK,47246.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-08-01T07:40:27.575904
2011-037NL,47247.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-03-30T11:03:35.510688
2018-079EG,47248.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-12-19T07:58:10.106688
2018-079EH,47249.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-29T01:37:33.175776
2018-079EJ,47250.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-02-09T06:19:24.240000
2018-079EK,47251.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-02-06T11:36:36.764640
2011-037NQ,47333.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-01-26T01:10:13.612224
2011-037NR,47334.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2022-03-28T11:00:06.732864
2018-079EM,47340.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-02-16T01:50:55.606272
2018-079EN,47341.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-12-03T08:52:53.752512
2018-079EP,47342.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-08T21:36:51.262848
2018-079EQ,47343.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2025-01-02T22:32:09.762432
1965-108DS,47713.0,TITAN 3C TRANSTAGE DEB,US,1965-12-21,AFETR,DEB,2025-02-06T06:28:42.543840
1996-051Q,48078.0,SL-16 DEB,CIS,1996-09-04,TYMSC,DEB,2021-03-16T04:22:28.727616
1977-047T,48089.0,COSMOS 917 DEB,CIS,1977-06-16,PLMSC,DEB,2022-07-12T07:53:02.440608
1978-066J,48090.0,COSMOS 1024 DEB,CIS,1978-06-28,PLMSC,DEB,2024-12-15T13:55:36.179040
1979-058Y,48091.0,COSMOS 1109 DEB,CIS,1979-06-27,PLMSC,DEB,2021-08-07T02:17:10.075200
2019-063R,48197.0,YUNHAI-1 02 DEB,PRC,2019-09-25,JSC,DEB,2021-12-30T12:16:55.127424
2011-037NW,48246.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-11-13T22:39:59.647968
1977-047U,48258.0,SL-6 DEB,CIS,1977-06-16,PLMSC,DEB,2021-10-30T02:29:09.340512
1981-016M,48263.0,COSMOS 1247 DEB,CIS,1981-02-19,PLMSC,DEB,2024-10-13T13:49:08.217120
1982-055BR,48267.0,COSMOS 1375 DEB,CIS,1982-06-06,PLMSC,DEB,2023-12-14T12:15:21.456000
1983-070L,48344.0,COSMOS 1481 DEB,CIS,1983-07-08,PLMSC,DEB,2022-06-05T08:18:38.351808
1988-063K,48350.0,ARIANE 3 DEB,FR,1988-07-21,FRGUI,DEB,2024-01-28T19:36:59.525568
1988-109X,48351.0,ARIANE 44LP DEB,FR,1988-12-11,FRGUI,DEB,2025-01-22T00:56:35.381760
1993-036BYN,48420.0,COSMOS 2251 DEB,CIS,1993-06-16,PLMSC,DEB,2023-03-29T05:23:11.007744
1996-040E,48421.0,ARIANE 44L+3 DEB,FR,1996-07-09,FRGUI,DEB,2024-05-17T22:34:06.770496
2011-037NX,48492.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-06-23T00:08:34.336608
1999-025FCF,48517.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2022-09-12T21:02:07.673280
1999-025FCG,48518.0,FENGYUN 1C DEB,PRC,1999-05-10,TAISC,DEB,2024-09-07T01:32:25.144224
2019-063AG,48522.0,YUNHAI-1 02 DEB,PRC,2019-09-25,JSC,DEB,2022-08-26T06:34:43.716576
2006-006DJ,48527.0,BREEZE-M DEB,CIS,2006-02-28,TYMSC,DEB,2021-06-15T17:24:32.076864
2006-006DK,48528.0,BREEZE-M DEB,CIS,2006-02-28,TYMSC,DEB,2022-07-29T10:09:09.484416
2006-006DL,48529.0,BREEZE-M DEB,CIS,2006-02-28,TYMSC,DEB,2021-05-04T08:07:58.736928
2006-006DM,48530.0,BREEZE-M DEB,CIS,2006-02-28,TYMSC,DEB,2021-06-19T00:55:46.145856
2007-003AT,48531.0,CZ-3A DEB,PRC,2007-02-02,XICLF,DEB,2024-03-29T00:19:36.812064
2008-011DY,48533.0,BREEZE-M DEB,CIS,2008-03-14,TYMSC,DEB,2024-06-03T04:22:49.824768
2008-011EA,48535.0,BREEZE-M DEB,CIS,2008-03-14,TYMSC,DEB,2024-12-15T01:03:31.389120
2008-011EB,48536.0,BREEZE-M DEB,CIS,2008-03-14,TYMSC,DEB,2022-06-08T23:22:00.031872
2008-011EC,48537.0,BREEZE-M DEB,CIS,2008-03-14,TYMSC,DEB,2022-11-03T05:05:46.616640
2008-011ED,48538.0,BREEZE-M DEB,CIS,2008-03-14,TYMSC,DEB,2023-01-19T04:28:26.821056
2008-046U,48539.0,SL-12 DEB,CIS,2008-09-25,TYMSC,DEB,2021-08-14T14:15:10.334304
2010-007AS,48540.0,SL-12 DEB,CIS,2010-03-01,TYMSC,DEB,2023-05-01T06:25:50.488608
2010-042AH,48542.0,CZ-3B DEB,PRC,2010-09-04,XICLF,DEB,2025-01-01T23:03:27.113472
2010-057BN,48543.0,CZ-3C DEB,PRC,2010-10-31,XICLF,DEB,2024-09-28T07:00:28.333440
2011-077AS,48546.0,CZ-3B DEB,PRC,2011-12-19,XICLF,DEB,2024-11-15T05:47:55.715712
2012-008AS,48547.0,CZ-3C DEB,PRC,2012-02-24,XICLF,DEB,2024-09-13T18:55:53.031072
2012-008AT,48548.0,CZ-3C DEB,PRC,2012-02-24,XICLF,DEB,2024-08-14T15:57:12.347136
2012-008AU,48549.0,CZ-3C DEB,PRC,2012-02-24,XICLF,DEB,2024-02-23T23:15:07.258464
1961-015MT,48815.0,THOR ABLESTAR DEB,US,1961-06-29,AFETR,DEB,2024-02-15T05:47:59.950176
1961-015ND,48825.0,THOR ABLESTAR DEB,US,1961-06-29,AFETR,DEB,2024-05-31T12:21:35.299296
1961-015NH,48829.0,THOR ABLESTAR DEB,US,1961-06-29,AFETR,DEB,2023-12-09T22:13:07.800672
2011-037NY,48834.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-06-09T01:17:13.645824
2011-037PA,48836.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2023-01-12T23:54:53.362944
2011-037PC,48856.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-08-02T19:39:16.045344
2011-037PD,48857.0,FREGAT DEB,CIS,2011-07-18,TYMSC,DEB,2021-06-09T23:19:58.648512
1994-074FX,49243.0,RESURS O1 DEB,CIS,1994-11-04,TYMSC,DEB,2022-10-26T09:53:54.343392
1994-074FZ,49245.0,RESURS O1 DEB,CIS,1994-11-04,TYMSC,DEB,2021-10-13T09:28:25.558464
2018-079ET,49342.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2025-02-06T14:24:32.190912
2018-079EV,49344.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-14T06:23:36.697344
2018-079EW,49345.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-07T23:22:40.022976
2018-079EX,49346.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-07-03T17:43:00.999264
2018-079EY,49347.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-03-17T11:44:52.524384
2018-079EZ,49348.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-09-09T20:33:13.919040
2018-079FB,49350.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-01-04T08:29:36.458880
2018-079FC,49351.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-18T06:56:08.891520
2018-079FE,49353.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-12T08:34:45.306048
2018-079FF,49354.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-05-22T16:35:33.974016
2018-079FG,49355.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-01-08T20:49:18.009120
2018-079FJ,49357.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-03-22T03:55:54.472224
2018-079FM,49360.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-08-04T06:36:18.435168
2018-079FN,49361.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2025-02-05T07:41:28.695264
2018-079FP,49362.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-18T06:12:54.570816
2018-079FQ,49363.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-03-02T05:04:01.377984
2018-079FR,49364.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-28T01:23:01.141440
2018-079FS,49365.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-02-24T03:24:26.232192
2018-079FT,49366.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-12-19T06:01:41.703168
2018-079FU,49367.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-08-23T07:59:03.264288
2018-079FV,49368.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-07-27T06:39:50.775264
2018-079FW,49369.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-10-01T23:33:20.135520
2018-079FX,49370.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-06-02T20:18:39.435264
2018-079FY,49371.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-02-28T18:46:23.231712
2018-079FZ,49372.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2021-12-25T10:19:13.266624
2018-079GA,49373.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-12-15T21:05:49.329888
2018-079GB,49374.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2022-01-04T23:19:30.639360
2018-079GC,49375.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2023-06-11T06:01:36.879456
2018-079GD,49376.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-02-18T07:08:05.552736
2018-079GE,49377.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-04-19T01:04:44.937120
2018-079GF,49378.0,ATLAS 5 CENTAUR DEB,US,2018-10-17,AFETR,DEB,2024-05-13T09:10:11.402688
